EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1287,34,No,Non-Travel,1175,Research & Development,29,2,Life Sciences,1,3,Male,31,4,1,Laboratory Technician,2,Single,6285,6636,0,Y,No,15,3,3,80,2,36,3,2,36,5,14,15
1288,60,No,Non-Travel,574,Sales,19,1,Life Sciences,1,4,Female,77,4,4,Sales Representative,4,Married,13456,23962,7,Y,No,23,3,3,80,3,29,5,1,17,3,13,12
1289,48,No,Travel_Frequently,1414,Research & Development,5,5,Technical Degree,1,3,Female,71,2,1,Manager,2,Married,12569,14013,0,Y,No,15,3,4,80,1,35,4,1,25,1,15,4
1290,37,No,Non-Travel,185,Research & Development,14,5,Medical,1,4,Male,97,4,3,Manager,4,Single,1171,4115,6,Y,No,23,3,3,80,3,17,6,1,17,4,13,6
1291,33,No,Non-Travel,591,Human Resources,8,1,Life Sciences,1,1,Male,95,3,1,Human Resources,1,Married,9108,13682,4,Y,Yes,19,3,3,80,3,16,2,2,10,2,11,4
1292,40,No,Travel_Frequently,620,Human Resources,12,4,Other,1,2,Female,39,4,5,Manager,3,Divorced,4428,8638,8,Y,Yes,18,3,1,80,1,25,2,1,9,9,11,12
1293,45,Yes,Non-Travel,1195,Research & Development,5,3,Other,1,4,Male,45,1,4,Healthcare Representative,3,Single,19856,10736,6,Y,No,25,3,4,80,3,34,5,4,15,6,5,6
1294,52,No,Travel_Rarely,991,Research & Development,16,5,Other,1,1,Male,30,2,4,Manufacturing Director,3,Single,18219,21974,0,Y,No,21,3,3,80,1,27,6,1,18,4,0,6
1295,28,No,Non-Travel,885,Human Resources,6,3,Other,1,3,Female,53,2,1,Manager,1,Single,12980,14896,5,Y,No,17,3,2,80,1,7,5,1,6,4,11,1
1296,36,Yes,Travel_Frequently,131,Human Resources,8,1,Other,1,4,Female,70,3,1,Human Resources,3,Divorced,5210,11061,2,Y,No,11,3,3,80,2,24,1,2,12,4,11,1
1297,41,Yes,Travel_Rarely,721,Research & Development,26,2,Life Sciences,1,1,Male,89,4,1,Manager,1,Divorced,7041,20354,2,Y,Yes,14,3,2,80,1,15,6,4,0,0,15,15
1298,49,Yes,Travel_Frequently,1076,Human Resources,8,3,Marketing,1,3,Male,66,4,1,Human Resources,4,Single,9438,14861,6,Y,Yes,17,3,2,80,1,27,6,4,27,11,4,8
1299,21,No,Travel_Rarely,1405,Sales,8,5,Life Sciences,1,4,Male,90,3,5,Sales Representative,1,Single,2938,11531,7,Y,No,18,3,1,80,1,22,4,2,8,2,1,7
1300,56,No,Travel_Rarely,691,Research & Development,26,2,Life Sciences,1,1,Female,53,2,1,Research Scientist,2,Divorced,12367,14925,5,Y,No,20,3,1,80,2,28,6,3,7,4,8,6
1301,31,No,Travel_Frequently,1306,Research & Development,3,3,Medical,1,2,Male,37,4,2,Manager,2,Single,9233,16558,6,Y,No,22,3,3,80,1,25,3,2,25,8,1,16
1302,38,Yes,Non-Travel,190,Research & Development,29,1,Other,1,4,Male,47,3,5,Healthcare Representative,2,Divorced,8162,15991,7,Y,Yes,25,3,3,80,2,30,3,3,30,3,11,17
1303,48,No,Non-Travel,545,Research & Development,8,2,Other,1,3,Female,75,4,5,Research Scientist,1,Married,16164,4225,5,Y,No,15,3,2,80,2,19,0,2,10,10,14,10
1304,38,No,Non-Travel,1261,Research & Development,12,5,Technical Degree,1,3,Female,31,1,2,Laboratory Technician,4,Divorced,4555,9267,7,Y,No,22,3,2,80,3,23,5,4,4,4,8,16
1305,26,No,Travel_Frequently,825,Research & Development,16,5,Other,1,3,Male,88,2,2,Manufacturing Director,2,Married,6243,15086,6,Y,No,11,3,3,80,1,36,3,2,5,0,9,6
1306,57,No,Travel_Rarely,351,Sales,1,5,Medical,1,3,Male,69,2,5,Sales Executive,2,Single,3547,7539,9,Y,Yes,21,3,1,80,2,34,4,4,30,1,12,4
1307,19,No,Travel_Rarely,1452,Human Resources,22,3,Technical Degree,1,4,Female,33,1,4,Manager,2,Divorced,11770,7200,4,Y,No,15,3,4,80,3,37,4,1,29,13,9,17
1308,18,No,Non-Travel,135,Sales,17,3,Marketing,1,2,Female,84,2,5,Sales Representative,4,Married,17984,8135,6,Y,No,17,3,2,80,1,36,6,2,36,9,4,10
1309,28,Yes,Non-Travel,655,Research & Development,15,2,Medical,1,2,Female,62,4,4,Manufacturing Director,4,Married,10976,5546,0,Y,No,16,3,3,80,3,40,0,2,31,7,1,12
1310,28,Yes,Travel_Frequently,140,Human Resources,25,2,Other,1,3,Male,96,4,5,Manager,4,Divorced,18046,12711,6,Y,Yes,23,3,3,80,2,32,0,2,32,17,7,7
1311,33,No,Travel_Rarely,1423,Sales,27,2,Technical Degree,1,4,Male,100,1,1,Manager,2,Divorced,13953,7263,2,Y,No,25,3,1,80,3,34,1,3,34,0,3,16
1312,19,No,Travel_Rarely,910,Research & Development,21,2,Other,1,1,Female,30,2,1,Laboratory Technician,3,Single,4266,17987,0,Y,Yes,13,3,4,80,3,15,1,2,0,0,1,3
1313,40,No,Non-Travel,130,Sales,1,1,Other,1,1,Male,89,4,3,Manager,4,Single,4209,26924,2,Y,No,15,4,2,80,2,38,1,4,38,0,15,3
1314,38,No,Non-Travel,1233,Research & Development,15,1,Medical,1,4,Male,98,2,1,Research Scientist,1,Married,15274,3838,0,Y,No,20,3,1,80,1,19,2,1,18,15,3,5
1315,25,Yes,Travel_Rarely,386,Sales,22,3,Medical,1,4,Female,50,3,2,Sales Executive,2,Divorced,13285,3500,2,Y,Yes,12,3,1,80,3,24,3,2,24,0,11,9
1316,31,No,Travel_Rarely,988,Sales,15,5,Technical Degree,1,2,Male,52,3,1,Manager,1,Married,1879,8280,8,Y,No,17,4,2,80,3,31,3,1,10,10,7,0
1317,20,No,Travel_Frequently,1481,Sales,1,3,Medical,1,1,Female,39,1,3,Sales Executive,4,Single,3750,16753,5,Y,Yes,23,3,3,80,2,39,1,3,39,18,9,13
1318,21,Yes,Travel_Rarely,1247,Research & Development,21,2,Life Sciences,1,4,Female,64,3,1,Research Director,4,Married,9217,18803,3,Y,No,16,3,1,80,0,32,3,4,14,14,5,14
1319,59,No,Travel_Rarely,369,Sales,1,3,Life Sciences,1,1,Male,38,2,3,Sales Representative,2,Single,5516,16091,3,Y,Yes,24,3,1,80,0,38,4,1,38,14,1,11
1320,37,No,Travel_Frequently,261,Sales,24,1,Technical Degree,1,1,Female,64,3,4,Sales Executive,1,Divorced,3113,16368,8,Y,No,19,3,2,80,0,20,1,4,2,2,8,1
1321,60,No,Travel_Rarely,1284,Research & Development,2,1,Life Sciences,1,3,Female,82,4,4,Manufacturing Director,1,Married,10766,16478,6,Y,No,25,3,3,80,1,38,2,2,38,0,12,0
1322,20,No,Travel_Frequently,1057,Sales,25,1,Medical,1,2,Male,30,3,3,Sales Representative,4,Single,15749,12099,7,Y,No,19,4,4,80,3,36,5,3,36,4,4,10
1323,27,No,Non-Travel,1123,Sales,6,4,Medical,1,2,Male,73,4,1,Manager,3,Single,6991,25032,4,Y,No,11,4,2,80,3,40,5,4,3,3,13,6
1324,42,No,Travel_Frequently,906,Human Resources,26,3,Medical,1,2,Male,100,4,4,Manager,2,Married,9743,7534,2,Y,Yes,18,3,2,80,1,18,6,4,18,17,9,0
1325,28,Yes,Travel_Frequently,374,Research & Development,3,3,Technical Degree,1,2,Female,73,2,4,Manufacturing Director,2,Single,14906,15238,2,Y,Yes,23,4,4,80,1,26,1,2,3,3,6,11
1326,36,No,Travel_Rarely,274,Research & Development,3,1,Technical Degree,1,3,Female,63,3,5,Research Scientist,1,Married,12906,17758,4,Y,Yes,13,3,1,80,2,23,1,3,17,8,9,12
1327,25,No,Non-Travel,457,Sales,29,3,Other,1,4,Female,52,4,2,Manager,1,Married,4654,16542,3,Y,Yes,16,3,4,80,2,23,6,4,23,2,3,11
1328,21,Yes,Travel_Frequently,1085,Sales,29,5,Medical,1,2,Male,73,4,5,Sales Executive,3,Single,9564,10616,5,Y,No,22,3,1,80,0,29,5,1,29,10,2,4
1329,37,Yes,Non-Travel,247,Research & Development,9,4,Life Sciences,1,4,Female,79,1,1,Research Director,2,Married,13589,21588,6,Y,Yes,14,3,3,80,0,34,6,3,15,15,4,2
1330,56,No,Travel_Frequently,273,Human Resources,12,5,Life Sciences,1,1,Male,51,3,1,Manager,1,Single,12090,25921,3,Y,Yes,12,3,1,80,2,40,6,4,40,1,1,5
1331,53,Yes,Non-Travel,902,Research & Development,29,1,Marketing,1,3,Male,77,1,4,Laboratory Technician,2,Divorced,17767,15038,6,Y,Yes,20,3,4,80,2,39,1,2,39,17,1,1
1332,36,No,Travel_Frequently,449,Human Resources,8,5,Technical Degree,1,1,Female,77,2,5,Human Resources,3,Divorced,5479,12647,9,Y,Yes,22,4,3,80,3,17,2,4,5,5,15,13
1333,56,No,Travel_Frequently,1453,Sales,27,5,Other,1,2,Female,86,4,1,Sales Representative,1,Married,8533,12313,1,Y,No,11,3,2,80,2,37,5,3,32,5,3,10
1334,32,No,Non-Travel,1397,Sales,14,5,Other,1,4,Female,31,4,2,Sales Representative,4,Married,12182,12162,7,Y,No,25,4,1,80,3,36,2,1,36,1,2,5
1335,23,No,Travel_Frequently,314,Sales,17,1,Medical,1,3,Female,67,1,5,Sales Executive,2,Married,13769,21969,3,Y,No,16,3,2,80,2,32,1,2,32,9,8,7
1336,55,No,Travel_Frequently,1249,Research & Development,26,3,Other,1,2,Female,39,2,2,Research Director,3,Married,14684,26488,8,Y,No,24,3,4,80,0,28,0,3,21,1,15,10
1337,48,No,Non-Travel,915,Sales,16,3,Other,1,1,Male,37,2,5,Sales Executive,4,Married,9979,10915,0,Y,No,18,3,3,80,0,39,2,3,37,5,2,4
1338,44,No,Non-Travel,1347,Research & Development,28,4,Technical Degree,1,2,Female,50,3,4,Laboratory Technician,2,Single,11500,12327,2,Y,Yes,22,3,2,80,0,36,2,3,36,10,1,16
1339,19,No,Non-Travel,1117,Research & Development,7,4,Medical,1,2,Female,74,2,2,Laboratory Technician,4,Divorced,9642,18726,0,Y,Yes,15,3,1,80,3,25,0,1,25,7,12,1
1340,32,No,Travel_Frequently,1438,Sales,26,4,Life Sciences,1,2,Male,55,1,2,Sales Executive,3,Married,10573,20225,8,Y,No,11,3,1,80,0,23,4,1,3,3,7,13
1341,44,No,Travel_Frequently,739,Research & Development,12,3,Marketing,1,3,Male,56,3,5,Manufacturing Director,2,Single,15915,22193,5,Y,No,23,4,3,80,1,31,2,4,31,14,3,3
1342,42,Yes,Non-Travel,379,Sales,7,2,Medical,1,1,Male,76,1,3,Sales Executive,3,Divorced,11335,19134,5,Y,Yes,16,3,1,80,3,39,0,2,39,6,4,12
1343,45,No,Travel_Rarely,710,Research & Development,10,5,Technical Degree,1,4,Male,43,4,3,Research Scientist,4,Divorced,13641,10111,4,Y,No,21,3,4,80,1,8,0,3,8,8,5,9
1344,54,No,Travel_Frequently,1140,Sales,20,2,Technical Degree,1,4,Male,50,3,5,Sales Representative,2,Single,12309,19690,4,Y,Yes,19,4,1,80,2,20,6,1,20,15,11,2
1345,39,No,Travel_Frequently,987,Research & Development,9,3,Medical,1,2,Male,33,3,1,Manufacturing Director,3,Married,10062,7660,4,Y,No,24,3,4,80,3,39,4,4,39,18,11,10
1346,18,No,Non-Travel,718,Research & Development,13,4,Life Sciences,1,2,Female,92,2,3,Research Director,4,Single,16407,26437,2,Y,No,25,3,1,80,0,37,6,3,4,4,9,2
1347,20,Yes,Travel_Rarely,555,Research & Development,22,3,Life Sciences,1,4,Male,41,4,3,Research Director,4,Married,9851,17869,5,Y,No,24,3,3,80,2,40,5,1,40,15,5,16
1348,26,No,Travel_Frequently,903,Human Resources,17,5,Life Sciences,1,3,Female,89,1,3,Human Resources,3,Married,17462,15721,6,Y,No,12,4,4,80,2,35,0,1,35,12,7,13
1349,42,No,Travel_Rarely,248,Human Resources,8,2,Human Resources,1,3,Female,54,2,2,Human Resources,3,Married,1472,14265,1,Y,No,19,3,4,80,3,40,0,3,16,13,4,2
1350,45,No,Non-Travel,1141,Sales,21,5,Technical Degree,1,2,Male,84,2,1,Manager,4,Married,19294,7403,7,Y,No,21,3,2,80,3,36,4,4,36,14,5,5
1351,23,Yes,Non-Travel,122,Research & Development,4,4,Technical Degree,1,2,Male,41,4,2,Healthcare Representative,1,Married,8711,24447,0,Y,Yes,24,3,3,80,1,27,6,1,27,8,12,0
1352,29,No,Travel_Frequently,1106,Research & Development,15,3,Technical Degree,1,3,Male,96,3,1,Laboratory Technician,3,Single,7187,11857,0,Y,No,24,4,1,80,1,26,6,4,12,0,5,15
1353,31,No,Travel_Rarely,767,Sales,5,2,Marketing,1,4,Male,44,2,1,Sales Executive,4,Single,6714,19790,0,Y,No,21,4,3,80,3,33,1,3,8,8,2,17
1354,59,No,Travel_Rarely,1407,Research & Development,13,4,Technical Degree,1,4,Male,80,3,4,Laboratory Technician,1,Single,6369,18711,1,Y,No,21,3,4,80,2,6,4,4,4,3,8,10
1355,30,Yes,Non-Travel,507,Sales,22,1,Other,1,2,Male,62,3,2,Sales Executive,1,Divorced,10121,16781,5,Y,No,17,3,1,80,2,31,0,2,31,1,7,1
1356,50,No,Travel_Frequently,412,Research & Development,10,5,Marketing,1,1,Female,50,2,5,Research Director,1,Divorced,15953,7639,0,Y,No,25,3,3,80,0,29,2,2,29,17,14,14
1357,35,No,Travel_Frequently,383,Research & Development,17,2,Medical,1,4,Male,71,3,5,Research Director,1,Divorced,14114,2870,2,Y,No,20,3,3,80,2,36,1,4,36,2,8,10
1358,44,Yes,Non-Travel,171,Research & Development,23,5,Life Sciences,1,3,Female,81,4,5,Research Director,4,Single,18780,6735,3,Y,No,20,3,3,80,1,25,3,3,25,2,0,3
1359,23,No,Travel_Rarely,941,Human Resources,2,5,Technical Degree,1,1,Female,47,1,2,Manager,4,Single,14609,9417,3,Y,No,19,4,1,80,0,9,1,1,9,9,0,13
1360,45,No,Non-Travel,560,Research & Development,29,4,Marketing,1,4,Female,30,4,1,Research Director,2,Divorced,1580,22702,0,Y,Yes,16,3,3,80,3,14,6,4,14,14,9,6
1361,49,No,Travel_Frequently,616,Human Resources,24,5,Life Sciences,1,3,Female,84,4,2,Manager,4,Divorced,9549,23756,0,Y,Yes,23,3,4,80,0,30,0,4,30,1,5,10
1362,26,No,Non-Travel,201,Sales,22,1,Human Resources,1,3,Male,69,1,1,Sales Executive,2,Married,14757,14745,1,Y,Yes,24,3,4,80,0,37,0,3,37,5,0,2
1363,20,No,Non-Travel,576,Human Resources,21,3,Other,1,4,Female,61,4,5,Human Resources,3,Single,17604,20894,0,Y,No,19,3,1,80,1,33,0,3,28,6,10,12
1364,51,No,Non-Travel,1407,Research & Development,9,2,Marketing,1,1,Male,41,1,2,Research Scientist,1,Married,7599,21792,4,Y,No,24,3,3,80,1,14,5,3,14,4,9,2
1365,54,No,Non-Travel,959,Sales,15,4,Technical Degree,1,1,Female,51,3,1,Sales Representative,2,Single,8488,12243,0,Y,No,21,3,4,80,1,28,4,2,28,18,14,9
1366,59,No,Non-Travel,1462,Research & Development,7,5,Other,1,4,Male,53,4,4,Manufacturing Director,2,Single,4283,18799,2,Y,Yes,25,3,1,80,2,33,2,4,12,0,2,17
1367,32,No,Travel_Frequently,1028,Research & Development,16,1,Human Resources,1,2,Male,34,2,1,Research Scientist,4,Single,16406,19482,7,Y,No,16,3,3,80,0,14,2,1,14,3,5,7
1368,31,No,Travel_Rarely,647,Human Resources,25,5,Technical Degree,1,2,Female,71,3,4,Human Resources,4,Single,15358,8298,6,Y,Yes,15,3,4,80,3,26,2,4,26,0,11,3
1369,38,No,Travel_Frequently,1490,Human Resources,26,5,Human Resources,1,2,Female,47,4,5,Manager,3,Divorced,6831,3684,1,Y,No,24,3,1,80,0,22,6,4,14,14,3,10
1370,48,No,Travel_Frequently,1114,Human Resources,2,3,Life Sciences,1,4,Male,99,2,5,Manager,1,Divorced,12291,8959,1,Y,No,24,3,3,80,3,34,2,3,15,7,1,5
1371,50,No,Travel_Rarely,1208,Research & Development,19,2,Medical,1,3,Female,47,3,3,Manager,3,Married,10813,3850,5,Y,Yes,12,3,3,80,3,27,6,4,27,1,4,12
1372,52,Yes,Non-Travel,1477,Sales,13,2,Other,1,4,Female,62,4,4,Manager,2,Divorced,9834,7987,3,Y,Yes,21,3,2,80,2,10,5,4,0,0,8,15
1373,29,Yes,Non-Travel,1273,Human Resources,9,1,Other,1,2,Male,47,1,4,Manager,2,Single,19712,13514,3,Y,No,21,3,1,80,2,26,2,1,26,16,10,11
1374,52,Yes,Travel_Rarely,812,Research & Development,13,2,Life Sciences,1,2,Male,94,2,4,Research Scientist,2,Married,18663,8345,5,Y,Yes,21,3,1,80,2,39,3,1,39,5,12,11
1375,45,No,Travel_Frequently,224,Research & Development,17,4,Medical,1,4,Female,79,3,2,Research Scientist,1,Married,5572,16454,6,Y,Yes,11,3,2,80,1,32,0,2,32,18,5,11
1376,29,No,Travel_Rarely,135,Human Resources,28,5,Marketing,1,4,Male,43,4,2,Manager,2,Divorced,16306,15008,2,Y,Yes,19,3,2,80,1,33,5,4,33,9,12,9
1377,50,No,Travel_Frequently,1437,Human Resources,23,2,Other,1,1,Male,42,1,1,Human Resources,1,Married,19718,15596,3,Y,No,23,3,2,80,1,18,4,1,18,15,8,11
1378,22,No,Travel_Frequently,257,Research & Development,25,1,Other,1,1,Female,97,4,1,Manager,4,Single,11864,14632,6,Y,Yes,22,3,1,80,1,34,6,4,18,0,12,0
1379,55,No,Travel_Rarely,879,Research & Development,29,2,Marketing,1,3,Male,33,4,4,Research Director,3,Divorced,9589,18202,8,Y,No,19,3,4,80,1,28,6,2,1,1,4,2
1380,21,Yes,Travel_Rarely,1045,Research & Development,3,1,Other,1,1,Female,51,3,1,Manager,2,Single,7938,10085,0,Y,Yes,16,3,1,80,3,11,3,3,11,8,14,3
1381,39,No,Travel_Frequently,832,Research & Development,9,1,Medical,1,2,Female,52,2,1,Healthcare Representative,4,Single,5008,18728,8,Y,Yes,12,3,2,80,0,14,4,1,14,7,11,4
1382,43,No,Travel_Frequently,218,Sales,16,2,Other,1,2,Female,38,2,5,Sales Representative,4,Married,6183,9912,0,Y,Yes,14,3,2,80,2,35,0,4,35,0,5,15
1383,43,No,Non-Travel,577,Research & Development,16,4,Marketing,1,3,Male,64,2,5,Healthcare Representative,3,Married,8557,26256,8,Y,Yes,11,3,1,80,3,35,5,3,9,7,8,3
1384,44,Yes,Travel_Frequently,1476,Research & Development,17,4,Other,1,1,Female,33,3,1,Healthcare Representative,3,Divorced,2542,6198,3,Y,No,18,3,1,80,0,37,4,1,15,4,1,15
1385,34,No,Travel_Frequently,122,Research & Development,1,2,Other,1,3,Female,80,3,5,Manager,1,Married,19621,12892,7,Y,No,23,3,3,80,2,30,4,1,30,18,12,12
1386,46,No,Travel_Frequently,314,Research & Development,5,1,Human Resources,1,1,Male,54,4,5,Research Scientist,1,Divorced,13409,8998,8,Y,No,21,3,2,80,2,25,0,3,8,7,9,6
1387,41,No,Travel_Rarely,983,Human Resources,14,5,Marketing,1,1,Male,42,4,2,Human Resources,4,Married,5489,17491,8,Y,No,12,3,2,80,2,7,6,3,7,7,2,7
1388,49,No,Travel_Frequently,594,Research & Development,20,3,Medical,1,4,Male,96,3,2,Laboratory Technician,2,Single,17889,21757,8,Y,Yes,24,3,2,80,2,24,5,2,24,8,0,2
1389,57,No,Non-Travel,1022,Sales,28,4,Life Sciences,1,3,Male,83,4,5,Sales Representative,3,Single,15928,21858,4,Y,No,16,3,4,80,2,38,4,3,38,15,15,14
1390,42,No,Travel_Frequently,1210,Sales,29,5,Life Sciences,1,1,Male,67,1,4,Manager,1,Married,9227,16161,9,Y,No,21,3,2,80,0,12,3,3,6,1,5,3
1391,60,No,Travel_Rarely,942,Human Resources,8,3,Life Sciences,1,1,Male,63,3,4,Manager,1,Divorced,19889,25486,6,Y,No,18,4,1,80,1,29,3,4,29,2,10,15
1392,53,No,Non-Travel,1144,Human Resources,12,2,Marketing,1,1,Female,33,3,1,Human Resources,2,Divorced,4864,24890,5,Y,No,21,4,3,80,2,9,1,4,4,4,14,7
1393,35,No,Travel_Frequently,146,Sales,16,1,Technical Degree,1,3,Female,100,1,3,Manager,1,Divorced,7667,12102,0,Y,No,11,3,3,80,0,26,6,3,13,13,14,11
1394,27,No,Travel_Frequently,427,Research & Development,19,4,Human Resources,1,2,Male,94,3,3,Research Scientist,3,Single,14863,16952,3,Y,No,22,3,4,80,1,15,6,1,15,3,11,3
1395,30,No,Travel_Frequently,1249,Human Resources,23,2,Other,1,4,Male,37,3,2,Manager,3,Divorced,11550,26501,2,Y,No,16,3,1,80,3,40,5,4,26,13,15,14
1396,38,No,Travel_Frequently,227,Sales,6,3,Technical Degree,1,1,Male,67,1,2,Manager,4,Single,4509,15496,6,Y,No,24,3,3,80,1,12,3,3,12,12,0,14
1397,46,No,Travel_Frequently,707,Sales,6,4,Medical,1,1,Female,56,1,4,Sales Executive,4,Divorced,15396,15437,7,Y,No,17,3,2,80,3,36,0,2,36,14,4,11
1398,22,No,Travel_Frequently,360,Research & Development,11,4,Life Sciences,1,3,Female,89,2,1,Laboratory Technician,3,Divorced,3196,8784,6,Y,No,20,3,1,80,2,36,5,3,25,7,11,1
1399,43,Yes,Non-Travel,215,Human Resources,27,4,Technical Degree,1,4,Female,81,3,3,Human Resources,4,Divorced,1976,2233,5,Y,Yes,14,3,2,80,2,16,1,2,4,4,3,13
1400,32,No,Travel_Frequently,1236,Human Resources,29,1,Medical,1,1,Female,87,2,2,Manager,4,Single,17411,9420,6,Y,No,23,3,4,80,2,21,2,1,21,7,10,11
1401,25,No,Travel_Rarely,847,Sales,6,5,Marketing,1,1,Female,98,4,3,Sales Representative,1,Married,15442,5128,2,Y,No,23,3,4,80,1,20,2,3,20,3,12,4
1402,38,Yes,Travel_Rarely,1090,Research & Development,26,5,Technical Degree,1,3,Male,55,4,5,Laboratory Technician,2,Married,13555,21360,5,Y,No,14,3,2,80,3,27,6,3,27,0,6,8
1403,51,No,Travel_Frequently,284,Research & Development,13,3,Other,1,4,Male,70,2,4,Manager,4,Married,17147,10229,2,Y,Yes,23,3,3,80,3,39,0,2,1,1,3,0
1404,51,No,Non-Travel,1450,Sales,9,2,Technical Degree,1,3,Male,47,4,5,Sales Representative,1,Single,15516,18069,9,Y,Yes,14,3,1,80,0,37,2,3,6,5,0,10
1405,52,Yes,Travel_Rarely,1234,Human Resources,27,1,Other,1,1,Female,78,2,3,Human Resources,2,Divorced,7319,19074,6,Y,No,23,3,1,80,1,7,0,3,7,7,7,2
1406,44,No,Travel_Frequently,982,Sales,15,4,Marketing,1,2,Male,49,3,5,Sales Representative,2,Divorced,1731,8324,6,Y,Yes,23,3,4,80,2,36,4,1,36,9,8,10
1407,29,No,Travel_Frequently,988,Human Resources,12,4,Other,1,3,Female,45,4,4,Human Resources,1,Married,5879,18182,8,Y,Yes,21,3,1,80,2,37,4,2,24,0,11,1
1408,50,No,Travel_Rarely,1256,Research & Development,29,3,Medical,1,2,Male,58,1,4,Laboratory Technician,4,Single,4299,10981,8,Y,No,25,3,3,80,0,36,1,3,36,12,13,3
1409,54,No,Non-Travel,763,Sales,28,5,Medical,1,2,Female,34,2,3,Manager,3,Married,9243,22852,4,Y,Yes,24,3,4,80,2,31,4,4,23,11,3,5
1410,57,No,Travel_Rarely,1040,Sales,14,2,Medical,1,2,Female,98,2,1,Sales Representative,2,Single,7436,17495,5,Y,No,14,4,1,80,1,24,4,3,24,11,11,10
1411,53,No,Non-Travel,156,Human Resources,14,2,Human Resources,1,3,Female,32,2,4,Manager,1,Divorced,17849,26945,9,Y,No,15,3,2,80,2,8,5,1,2,2,6,8
1412,36,Yes,Non-Travel,985,Sales,27,4,Technical Degree,1,1,Female,84,4,3,Manager,2,Married,8118,17890,2,Y,No,23,3,1,80,0,15,5,2,15,2,1,9
1413,32,Yes,Non-Travel,1017,Sales,16,4,Human Resources,1,3,Male,54,3,2,Manager,2,Single,16353,12727,3,Y,Yes,20,3,2,80,1,32,2,4,32,8,4,11
1414,46,Yes,Travel_Rarely,1450,Research & Development,26,5,Human Resources,1,3,Male,41,1,3,Research Director,3,Divorced,9274,12219,6,Y,No,11,3,4,80,1,29,4,4,11,11,7,12
1415,52,No,Non-Travel,1305,Human Resources,25,5,Medical,1,3,Female,87,4,1,Manager,3,Married,1527,20975,3,Y,No,21,3,3,80,1,32,1,4,32,9,1,4
1416,44,No,Travel_Rarely,1166,Research & Development,25,5,Human Resources,1,4,Male,83,1,2,Manager,4,Divorced,10505,12762,9,Y,No,22,3,3,80,1,30,5,4,5,5,2,3
1417,46,No,Travel_Frequently,1100,Human Resources,19,4,Medical,1,4,Male,94,4,3,Manager,1,Married,11894,20533,9,Y,No,25,3,4,80,0,40,5,1,11,7,15,17
1418,26,Yes,Non-Travel,937,Human Resources,22,4,Human Resources,1,1,Female,53,3,1,Human Resources,1,Married,5050,18099,5,Y,Yes,20,3,3,80,0,35,4,1,1,1,12,14
1419,60,No,Travel_Rarely,660,Sales,6,2,Technical Degree,1,3,Female,84,3,2,Manager,3,Divorced,1060,11839,8,Y,No,14,4,3,80,0,0,3,3,0,0,3,14
1420,39,No,Travel_Frequently,866,Sales,22,4,Other,1,4,Female,86,2,3,Manager,2,Divorced,9398,6356,6,Y,No,23,3,3,80,3,13,2,2,4,4,1,6
1421,18,No,Non-Travel,1387,Human Resources,6,5,Life Sciences,1,4,Male,34,4,3,Human Resources,3,Married,4028,14973,6,Y,No,20,3,3,80,3,28,1,1,19,18,2,14
1422,36,Yes,Travel_Rarely,894,Sales,28,5,Marketing,1,2,Female,71,4,4,Sales Executive,2,Married,14876,8873,5,Y,Yes,22,3,1,80,0,24,5,1,14,11,15,5
1423,59,No,Travel_Rarely,477,Human Resources,22,4,Life Sciences,1,3,Male,81,2,1,Human Resources,3,Divorced,13657,15032,2,Y,No,24,4,4,80,2,38,3,4,38,9,9,8
1424,20,Yes,Non-Travel,908,Sales,7,4,Medical,1,1,Male,75,1,4,Manager,4,Married,12048,3944,7,Y,Yes,19,3,1,80,2,37,6,4,37,10,3,2
1425,59,No,Non-Travel,436,Sales,25,5,Marketing,1,4,Female,88,4,1,Manager,4,Married,9081,13908,4,Y,No,19,3,1,80,3,30,0,3,23,6,5,12
1426,38,No,Travel_Rarely,316,Human Resources,7,2,Technical Degree,1,2,Female,63,4,1,Human Resources,1,Single,16680,4202,3,Y,No,17,3,3,80,0,18,2,1,18,17,15,15
1427,26,No,Travel_Frequently,276,Sales,16,4,Other,1,3,Female,50,2,2,Manager,2,Divorced,9722,14172,5,Y,Yes,25,3,3,80,3,38,5,3,38,2,0,13
1428,60,Yes,Travel_Frequently,1181,Sales,20,4,Life Sciences,1,3,Male,74,4,3,Sales Executive,2,Married,6819,7227,6,Y,No,19,3,4,80,2,35,3,2,9,4,8,11
1429,47,No,Non-Travel,202,Research & Development,17,5,Life Sciences,1,4,Female,81,3,3,Research Scientist,1,Single,4374,26577,5,Y,No,19,3,1,80,2,15,4,1,9,9,0,3
1430,59,Yes,Travel_Rarely,1016,Sales,18,5,Technical Degree,1,4,Male,79,3,4,Manager,3,Married,17125,10031,3,Y,No,14,3,4,80,3,35,2,3,35,13,13,7
